country,year,gini,decile10_share,bottom50_share,palma_ratio,headcount_ratio_50_median
"Middle East, North Africa, Afghanistan and Pakistan (WB)",1986,,,,,25.645903
"Middle East, North Africa, Afghanistan and Pakistan (WB)",1987,,,,,25.16273
"Middle East, North Africa, Afghanistan and Pakistan (WB)",1988,,,,,24.975935
"Middle East, North Africa, Afghanistan and Pakistan (WB)",1989,,,,,24.333664
"Middle East, North Africa, Afghanistan and Pakistan (WB)",1990,,,,,24.935926
"Middle East, North Africa, Afghanistan and Pakistan (WB)",1991,,,,,20.997398
"Middle East, North Africa, Afghanistan and Pakistan (WB)",1992,,,,,18.956738
"Middle East, North Africa, Afghanistan and Pakistan (WB)",1993,,,,,19.063261
"Middle East, North Africa, Afghanistan and Pakistan (WB)",1994,,,,,17.065617
"Middle East, North Africa, Afghanistan and Pakistan (WB)",1995,,,,,16.589693
"Middle East, North Africa, Afghanistan and Pakistan (WB)",1996,,,,,15.620835
"Middle East, North Africa, Afghanistan and Pakistan (WB)",1997,,,,,16.327745
"Middle East, North Africa, Afghanistan and Pakistan (WB)",1998,,,,,18.439276
"Middle East, North Africa, Afghanistan and Pakistan (WB)",1999,,,,,19.521515
"Middle East, North Africa, Afghanistan and Pakistan (WB)",2000,,,,,20.373287
"Middle East, North Africa, Afghanistan and Pakistan (WB)",2001,,,,,20.617134
"Middle East, North Africa, Afghanistan and Pakistan (WB)",2002,,,,,20.083626
"Middle East, North Africa, Afghanistan and Pakistan (WB)",2003,,,,,18.459467
"Middle East, North Africa, Afghanistan and Pakistan (WB)",2004,,,,,18.710743
"Middle East, North Africa, Afghanistan and Pakistan (WB)",2005,,,,,18.070917
"Middle East, North Africa, Afghanistan and Pakistan (WB)",2006,,,,,17.576649
"Middle East, North Africa, Afghanistan and Pakistan (WB)",2007,,,,,16.960037
"Middle East, North Africa, Afghanistan and Pakistan (WB)",2008,,,,,16.000574
"Middle East, North Africa, Afghanistan and Pakistan (WB)",2009,,,,,17.239653
"Middle East, North Africa, Afghanistan and Pakistan (WB)",2010,,,,,16.533981
"Middle East, North Africa, Afghanistan and Pakistan (WB)",2011,,,,,16.662016
"Middle East, North Africa, Afghanistan and Pakistan (WB)",2012,,,,,16.839413
"Middle East, North Africa, Afghanistan and Pakistan (WB)",2013,,,,,16.04956
"Middle East, North Africa, Afghanistan and Pakistan (WB)",2014,,,,,16.091053
"Middle East, North Africa, Afghanistan and Pakistan (WB)",2015,,,,,16.51735
"Middle East, North Africa, Afghanistan and Pakistan (WB)",2016,,,,,16.49559
"Middle East, North Africa, Afghanistan and Pakistan (WB)",2017,,,,,16.141115
"Middle East, North Africa, Afghanistan and Pakistan (WB)",2018,,,,,15.737273
"Middle East, North Africa, Afghanistan and Pakistan (WB)",2019,,,,,15.922896
"Middle East, North Africa, Afghanistan and Pakistan (WB)",2020,,,,,15.4710245
"Middle East, North Africa, Afghanistan and Pakistan (WB)",2021,,,,,15.851994
"Middle East, North Africa, Afghanistan and Pakistan (WB)",2022,,,,,16.122236
"Middle East, North Africa, Afghanistan and Pakistan (WB)",2023,,,,,16.706087
"Middle East, North Africa, Afghanistan and Pakistan (WB)",2024,,,,,16.836504
"Middle East, North Africa, Afghanistan and Pakistan (WB)",2025,,,,,16.951801
Moldova,1997,0.36942142,28.102007,25.216593,1.5669016,13.250015
Moldova,1998,0.39518538,30.122623,23.727932,1.7989812,15.325944
Moldova,1999,0.4262399,34.354122,22.568308,2.1360178,13.899856
Moldova,2000,0.3642439,28.428183,25.742525,1.5403789,13.043769
Moldova,2001,0.37988025,29.770222,24.808453,1.673627,12.836163
Moldova,2002,0.3584591,27.527985,25.772839,1.4932896,13.517916
Moldova,2003,0.34902084,27.68972,26.766447,1.4291433,10.31004
Moldova,2004,0.35029566,27.690586,26.678947,1.4427817,11.895523
Moldova,2005,0.36280838,28.356653,25.869076,1.5288464,12.494028
Moldova,2006,0.35399818,27.36054,26.160133,1.4600639,12.882163
Moldova,2007,0.34421042,26.77868,26.855473,1.3905629,11.910703
Moldova,2008,0.34692442,27.114101,26.7785,1.404169,12.1930685
Moldova,2009,0.32910907,25.019901,27.448036,1.2644624,11.961137
Moldova,2010,0.3205092,25.424,28.334698,1.2321174,9.828091
Moldova,2011,0.30628577,24.49114,29.338829,1.1437556,8.519495
Moldova,2012,0.2915884,23.608381,30.200283,1.0635989,7.520775
Moldova,2013,0.2853416,23.247808,30.636757,1.0325145,6.826459
Moldova,2014,0.26833853,22.05554,31.650492,0.94043386,4.6998425
Moldova,2015,0.27028158,22.504711,31.630308,0.9609487,5.1933546
Moldova,2016,0.26345387,22.68702,32.334038,0.94122547,4.16595
Moldova,2017,0.25899243,21.660347,32.354286,0.90041465,4.475206
Moldova,2018,0.25661647,21.947432,32.632736,0.90177935,3.8073766
Moldova,2019,0.26016647,21.974134,32.334625,0.9132252,4.4914074
Moldova,2020,0.25045705,21.461405,33.075626,0.8702544,3.715243
Moldova,2021,0.25731638,22.05595,32.659985,0.90675735,4.2704906
Moldova,2022,0.25864446,22.515089,32.61019,0.9261348,3.5440066
Moldova,2023,0.26764753,22.75936,32.062077,0.95489585,4.3035703
Mongolia,1995,0.3319534,24.961758,27.1357,1.2867452,13.833
Mongolia,1998,0.30271962,22.921616,29.110352,1.0994797,13.109
Mongolia,2002,0.32892948,24.628386,27.421999,1.2521166,12.362387
Mongolia,2007,0.3582187,27.746677,25.909924,1.4882079,12.112242
Mongolia,2010,0.33081213,25.718666,27.546595,1.2900857,10.707336
Mongolia,2011,0.33883506,26.62146,27.216997,1.347889,9.698479
Mongolia,2012,0.33751616,26.18183,27.149141,1.3354561,11.082901
Mongolia,2014,0.3203779,25.4703,28.43412,1.2324922,9.759706
Mongolia,2016,0.32345733,25.61737,28.17324,1.2526976,10.205508
Mongolia,2018,0.3274099,25.670582,27.843756,1.2708099,9.863403
Mongolia,2022,0.31416476,24.645945,28.608221,1.1852816,9.710406
Montenegro,2012,0.4120617,28.668503,21.43831,1.9951706,22.650047
Montenegro,2013,0.39021727,27.21166,22.882557,1.7464675,19.908514
Montenegro,2014,0.38769287,26.933714,23.105764,1.7223122,21.33429
Montenegro,2015,0.39005032,27.693186,23.24243,1.7470596,20.526709
Montenegro,2016,0.384665,27.739614,23.934738,1.6916326,18.940676
Montenegro,2017,0.36880922,26.026463,24.714233,1.5413885,18.894253
Montenegro,2018,0.3680896,25.952234,24.72095,1.5414083,19.924107
Montenegro,2019,0.35665396,25.348972,25.420748,1.4364878,17.366388
Montenegro,2020,0.35412297,25.35065,25.57947,1.4201671,16.61813
Montenegro,2021,0.34296975,24.690134,26.283808,1.3432467,15.92917
Morocco,1984,0.36468908,28.797876,25.844336,1.561888,13.981999
Morocco,1990,0.39206904,30.6706,23.851522,1.7985344,13.595963
Morocco,1998,0.39353913,30.844418,24.003397,1.7966388,13.151985
Morocco,2000,0.40636942,32.13097,23.359362,1.919999,12.51325
Morocco,2006,0.40718302,33.09978,23.698553,1.9428097,11.8978815
Morocco,2013,0.39548507,31.88361,24.227669,1.8270388,11.678216
Mozambique,1996,0.53262776,43.66779,16.669542,3.7424567,18.099007
Mozambique,2002,0.46948156,39.323254,20.770126,2.66436,13.98349
Mozambique,2008,0.45483,36.756012,21.027092,2.491797,16.152637
Mozambique,2014,0.5395343,45.465164,16.991203,3.824519,17.017702
Mozambique,2019,0.5073723,41.682976,18.246464,3.27742,17.664791
Mozambique,2022,0.49557135,40.813107,18.952366,3.079239,16.991728
Myanmar,2015,0.3806851,31.70549,25.648977,1.6972793,8.988552
Myanmar,2017,0.3069687,25.515308,29.63429,1.1701556,6.73475
Namibia,1993,0.7105055,60.531788,7.4216685,12.44246,28.577
Namibia,2003,0.6331697,54.753452,11.986837,6.5412273,17.583296
Namibia,2009,0.609647,51.83646,12.928141,5.7574606,17.96752
Namibia,2015,0.5906661,47.242912,12.847593,5.5109215,24.029343
Nauru,2012,0.3236158,25.343946,28.134558,1.2386974,10.306063
Nepal,1984,0.3005754,24.983433,29.825783,1.1356254,6.112
Nepal,1995,0.35207018,28.996223,27.043695,1.4684968,9.174757
Nepal,2003,0.43768105,36.884254,22.331802,2.2795615,10.348408
Nepal,2010,0.32840586,26.409275,28.000256,1.2920223,7.287207
Nepal,2022,0.30020264,24.181406,29.726376,1.1106809,7.860217
Netherlands,1983,0.28364167,22.217312,31.02647,0.96997225,6.230124
Netherlands,1987,0.2676962,21.612776,31.957424,0.90975785,4.959536
Netherlands,1990,0.31086764,24.091667,29.314777,1.1211959,6.9929557
Netherlands,1993,0.3043155,22.388659,29.429262,1.0499128,8.723788
Netherlands,1999,0.28063396,21.406025,30.793184,0.9430335,6.2384834
Netherlands,2004,0.2980001,23.695595,29.911942,1.0882387,8.588091
Netherlands,2005,0.2904823,23.37053,30.415482,1.0491868,7.8252034
Netherlands,2006,0.30043328,24.696331,30.046715,1.1192601,7.769032
Netherlands,2007,0.2959278,24.079748,30.204227,1.0858709,7.740977
Netherlands,2008,0.29298013,23.679457,30.302073,1.0669706,8.41888
Netherlands,2009,0.27881998,22.380947,31.018404,0.9846878,7.9821916
Netherlands,2010,0.2784524,22.443422,31.075226,0.9860201,8.45356
Netherlands,2011,0.27750087,22.577171,31.210833,0.98489654,7.437269
Netherlands,2012,0.2762093,22.484816,31.336157,0.9757341,7.8889065
Netherlands,2013,0.2810648,22.757841,30.978048,1.0008357,8.24541
Netherlands,2014,0.2863142,23.282896,30.770994,1.0308356,7.949748
Netherlands,2015,0.2824158,23.019833,31.008886,1.0110289,7.9277897
Netherlands,2016,0.2817357,22.886816,31.00764,1.0077088,8.488975
Netherlands,2017,0.28535807,23.331085,30.888206,1.0303371,7.8465595
Netherlands,2018,0.2812104,22.96136,31.04895,1.0087732,8.09357
Netherlands,2019,0.29248327,23.915934,30.494865,1.0722022,8.681347
Netherlands,2020,0.2599421,21.579575,32.516712,0.9057731,7.9590626
Netherlands,2021,0.2574387,21.364586,32.623962,0.89198726,7.9444895
Nicaragua,1993,0.57121277,44.081802,13.570288,5.074157,26.025677
Nicaragua,1998,0.54375845,43.406563,15.801118,4.1082516,22.202644
Nicaragua,2001,0.5287477,42.918686,16.898882,3.6888452,18.987783
Nicaragua,2005,0.48820037,39.615,19.104534,2.969897,17.141169
Nicaragua,2009,0.43941626,34.204872,21.335508,2.2903955,16.62611
Nicaragua,2014,0.46156293,37.212715,20.533077,2.6009336,18.275902
Niger,1992,0.3604249,29.557144,26.471924,1.5419463,11.141
Niger,1994,0.41460487,32.454903,22.977097,1.989217,15.285113
Niger,2005,0.44387317,36.22037,21.80311,2.334033,13.21982
Niger,2007,0.37304205,31.324547,25.97057,1.639054,7.210685
Niger,2011,0.31451714,26.39999,29.194872,1.2220985,5.7087717
Niger,2014,0.34276575,27.019024,26.948807,1.379347,8.760262
Niger,2018,0.37259424,31.119991,25.983923,1.637315,7.928635
Niger,2021,0.32862565,27.806625,28.562435,1.317921,4.8734026
Nigeria,1985,0.3867785,28.206932,23.463308,1.7169636,17.914
Nigeria,1992,0.44922248,31.324139,19.325586,2.4185555,22.837431
Nigeria,1996,0.5189936,40.673435,16.853573,3.5682595,22.058155
Nigeria,2003,0.40060818,29.833954,23.028492,1.859844,17.378841
Nigeria,2010,0.3565021,26.746109,25.657303,1.4549481,12.711009
Nigeria,2012,0.35513008,26.639185,25.734104,1.4448582,12.693599
Nigeria,2015,0.3587978,26.86541,25.497137,1.4730393,13.029927
Nigeria,2018,0.35127744,26.742208,26.160744,1.4302666,13.227963
Nigeria,2022,0.3389487,26.265457,27.092993,1.3454701,11.284344
North America (WB),1981,,,,,15.989384
North America (WB),1982,,,,,17.05819
North America (WB),1983,,,,,17.923197
North America (WB),1984,,,,,17.611198
North America (WB),1985,,,,,17.625628
North America (WB),1986,,,,,17.562124
North America (WB),1987,,,,,17.403332
North America (WB),1988,,,,,17.318306
North America (WB),1989,,,,,17.122406
North America (WB),1990,,,,,17.43078
North America (WB),1991,,,,,17.732246
North America (WB),1992,,,,,17.904343
North America (WB),1993,,,,,18.12331
North America (WB),1994,,,,,17.317516
North America (WB),1995,,,,,17.028063
North America (WB),1996,,,,,17.264046
North America (WB),1997,,,,,16.997107
North America (WB),1998,,,,,17.369837
North America (WB),1999,,,,,17.074501
North America (WB),2000,,,,,16.707355
North America (WB),2001,,,,,16.970364
North America (WB),2002,,,,,17.51743
North America (WB),2003,,,,,17.385359
North America (WB),2004,,,,,17.093554
North America (WB),2005,,,,,17.129057
North America (WB),2006,,,,,17.301727
North America (WB),2007,,,,,17.582394
North America (WB),2008,,,,,17.700909
North America (WB),2009,,,,,16.859491
North America (WB),2010,,,,,17.144705
North America (WB),2011,,,,,17.285526
North America (WB),2012,,,,,17.666424
North America (WB),2013,,,,,17.605791
North America (WB),2014,,,,,16.676308
North America (WB),2015,,,,,16.839834
North America (WB),2016,,,,,17.259295
North America (WB),2017,,,,,17.778702
North America (WB),2018,,,,,17.488588
North America (WB),2019,,,,,17.633347
North America (WB),2020,,,,,15.883134
North America (WB),2021,,,,,14.471301
North America (WB),2022,,,,,17.343428
North America (WB),2023,,,,,17.509254
North America (WB),2024,,,,,17.461079
North America (WB),2025,,,,,17.43739
North Macedonia,2009,0.42760772,30.721687,21.362858,2.1545675,21.67186
North Macedonia,2010,0.40065548,27.061617,22.336304,1.8469403,22.349676
North Macedonia,2011,0.39360675,26.861223,22.745216,1.7605872,20.603176
North Macedonia,2012,0.38132396,26.510117,23.576164,1.6510882,20.140438
North Macedonia,2013,0.36239138,25.379065,24.817762,1.4745406,18.170937
North Macedonia,2014,0.3520166,24.827671,25.60111,1.4035308,17.219229
North Macedonia,2015,0.35590693,24.784592,25.297989,1.431141,17.062405
North Macedonia,2016,0.3453452,24.066708,25.995728,1.357127,18.768438
North Macedonia,2017,0.34198907,23.74188,26.24495,1.3222767,17.747225
North Macedonia,2018,0.3296047,22.940353,26.837523,1.2393154,17.447657
North Macedonia,2019,0.3350583,22.894312,26.373014,1.2628202,18.426826
Norway,1979,0.2689476,21.45661,31.912678,0.9057477,5.737982
Norway,1986,0.24630482,20.158857,33.275627,0.81452805,4.4909983
Norway,1991,0.25226286,20.80187,33.062187,0.846249,4.7454033
Norway,1995,0.26019636,21.325836,32.682575,0.8798279,5.498979
Norway,2000,0.27358785,22.878119,32.01953,0.9593278,4.99715
Norway,2003,0.27626902,23.345596,31.713617,0.9937799,5.76506
Norway,2004,0.3157807,27.14803,29.817284,1.2302588,5.949046
Norway,2005,0.30597028,26.320753,30.356876,1.1722525,6.3411107
Norway,2006,0.2635384,21.153303,32.030125,0.89910185,8.007674
Norway,2007,0.27090648,22.200956,31.71319,0.94667774,6.760384
Norway,2008,0.26996344,21.808985,31.675316,0.93505293,7.2253227
Norway,2009,0.2615823,21.268764,32.202923,0.89575714,7.078209
Norway,2010,0.25723708,20.991995,32.479843,0.87667006,7.0938616
Norway,2011,0.2530017,20.488327,32.55637,0.85556775,6.9041743
Norway,2012,0.25725996,20.85208,32.397564,0.87489927,7.108149
Norway,2013,0.2636111,21.309801,32.025154,0.90464944,7.1124306
Norway,2014,0.2675256,21.607136,31.781788,0.9259352,7.5552554
Norway,2015,0.27496755,22.248629,31.42927,0.9650386,8.047103
Norway,2016,0.28493342,23.05749,30.949556,1.020074,9.177877
Norway,2017,0.26986745,21.622055,31.690355,0.93207085,8.224163
Norway,2018,0.27560243,22.198896,31.365799,0.9656008,8.007852
Norway,2019,0.27741843,22.35509,31.294155,0.9747604,8.313875
Norway,2020,0.28392884,22.889856,30.990063,1.0117422,8.678369
Norway,2021,0.29089126,24.182693,30.842999,1.0687786,8.24889
Norway,2022,0.26946253,21.965622,31.769384,0.9421297,7.2137475
Norway,2023,0.2653081,21.562033,32.011288,0.9171565,7.559371
Pakistan,1987,0.33316457,27.608234,28.158566,1.3356956,7.4625573
Pakistan,1990,0.33247975,27.051956,27.919682,1.3292009,9.323881
Pakistan,1996,0.28664988,25.175995,31.254322,1.0753905,2.962132
Pakistan,1998,0.33123294,28.470257,28.641966,1.3449895,5.462051
Pakistan,2001,0.2865302,24.873901,31.096558,1.0705593,3.5178225
Pakistan,2004,0.30886108,26.318052,29.748722,1.1898627,4.5087104
Pakistan,2005,0.31261253,27.132612,29.683186,1.2271445,3.6476777
Pakistan,2007,0.29669502,25.70857,30.492426,1.1279906,3.1412547
Pakistan,2010,0.28780863,25.114223,31.040052,1.082793,3.0222287
Pakistan,2011,0.29697958,25.822008,30.48377,1.1343051,3.1323824
Pakistan,2013,0.29528573,25.25166,30.495176,1.1144542,4.102454
Pakistan,2015,0.31291267,26.96861,29.52455,1.2269171,3.7622895
Pakistan,2018,0.29589266,25.534184,30.515518,1.1221435,3.4441457
Palestine,2004,0.3404466,26.471674,27.086018,1.3545533,10.370022
Palestine,2005,0.34742624,26.718824,26.516455,1.3992306,11.708403
Palestine,2006,0.3395928,26.996714,27.402344,1.3566444,10.001785
Palestine,2007,0.35606077,27.596151,26.167618,1.4749072,11.327752
Palestine,2009,0.34463975,27.371397,26.983442,1.395346,9.551483
Palestine,2010,0.3529443,27.775127,26.467037,1.4488485,10.176421
Palestine,2011,0.34415236,27.190771,26.997614,1.3900886,9.8340225
Palestine,2016,0.3369004,25.19295,26.81455,1.3135216,12.753478
Palestine,2023,0.36381876,27.135489,25.18165,1.520455,14.682506
Panama,1979,0.48740143,35.996525,17.550856,3.0585127,23.713
Panama,1989,0.5854873,42.75819,11.651643,6.368081,30.208942
Panama,1991,0.5797844,42.460407,12.195361,5.8617935,28.68452
Panama,1995,0.57628953,43.159977,12.693488,5.627953,28.349512
Panama,1997,0.5811877,44.04606,12.7572365,5.565327,26.792955
Panama,1998,0.5733296,43.379196,13.1775,5.3059764,26.810043
Panama,1999,0.56327,42.44884,13.65029,4.9227552,26.003128
Panama,2000,0.5657906,43.15744,13.661996,4.967416,26.474997
Panama,2001,0.56695515,42.623997,13.251801,5.175962,27.623499
Panama,2002,0.560887,42.9752,13.811577,4.834414,26.45694
Panama,2003,0.55646366,42.206093,14.015327,4.6789517,25.627214
Panama,2004,0.5477021,41.24697,14.37155,4.4485493,25.913218
Panama,2005,0.5379738,40.188908,14.871666,4.1672106,25.153875
Panama,2006,0.5463359,41.12457,14.551306,4.388135,25.491316
Panama,2007,0.5268422,39.735188,15.651132,3.8919134,25.015566
Panama,2008,0.5269296,40.70828,16.116434,3.8198323,23.32013
Panama,2009,0.5177022,40.114964,16.62019,3.601416,23.228254
Panama,2010,0.51608574,39.644344,16.726048,3.5703864,23.15485
Panama,2011,0.5134672,39.659454,16.885359,3.5243328,22.843977
Panama,2012,0.5173878,39.66288,16.597988,3.6165931,22.99119
Panama,2013,0.51455736,39.60534,16.712797,3.5791063,23.922106
Panama,2014,0.5046524,38.493244,17.248814,3.3658164,23.05856
Panama,2015,0.5080543,39.019863,17.104294,3.4183068,22.575539
Panama,2016,0.50406694,37.844868,17.012766,3.3468177,22.885345
Panama,2017,0.4988425,37.694843,17.51924,3.2534733,23.467028
Panama,2018,0.49211323,37.1073,17.791714,3.1344228,22.315235
Panama,2019,0.4983736,38.029263,17.567883,3.2470376,22.754755
Panama,2021,0.50857776,39.34854,17.169493,3.3905754,21.444082
Panama,2023,0.48875666,36.896828,18.0164,3.0454574,21.969992
Panama,2024,0.49733543,37.553288,17.36617,3.2295003,23.249596
Papua New Guinea,1996,0.45765263,34.456436,19.688158,2.5265946,18.932232
Papua New Guinea,2009,0.4185041,30.990812,21.91829,2.056972,19.552534
Paraguay,1990,0.40837216,30.73341,22.685219,1.9177243,15.327226
Paraguay,1995,0.58139044,46.098587,13.285323,5.406705,26.238096
Paraguay,1997,0.5488789,41.430656,14.326138,4.5487804,27.672377
Paraguay,1999,0.54570764,42.10544,15.09376,4.2406273,23.641304
Paraguay,2001,0.5462631,43.070374,15.410277,4.24242,24.398554
Paraguay,2002,0.572743,46.170826,14.418319,4.8533444,23.77817
Paraguay,2003,0.5493751,44.075794,15.558398,4.2021484,21.642128
Paraguay,2004,0.5226007,41.985546,17.10327,3.5715048,19.453836
Paraguay,2005,0.5138112,40.439068,17.32568,3.4162686,19.758179
Paraguay,2006,0.5299408,42.406227,16.554943,3.8000257,21.664093
Paraguay,2007,0.5304041,42.53004,16.748846,3.7555835,20.646566
Paraguay,2008,0.50704646,40.09531,17.644363,3.3109138,20.15276
Paraguay,2009,0.4914508,38.03085,18.324524,3.0678384,22.01689
Paraguay,2010,0.5098244,40.473213,17.659784,3.3994823,21.497879
Paraguay,2011,0.52309626,41.346043,16.789843,3.686041,22.669956
Paraguay,2012,0.47633564,36.87313,19.111475,2.8513484,21.088423
Paraguay,2013,0.47935358,37.29645,18.902988,2.8615015,19.93535
Paraguay,2014,0.50702643,40.697544,18.00174,3.3051114,19.793695
Paraguay,2015,0.47605732,36.73058,19.09199,2.8098865,20.21021
Paraguay,2016,0.47899717,37.346085,19.068092,2.8458214,19.092941
Paraguay,2017,0.4854749,39.068882,19.219276,2.9194205,17.99536
Paraguay,2018,0.459551,35.761337,20.247908,2.5532758,18.196304
Paraguay,2019,0.45650637,35.17418,20.280678,2.501353,18.643633
Paraguay,2020,0.43481943,33.292725,21.339233,2.241339,18.631783
Paraguay,2021,0.42905122,33.141644,21.780613,2.1767225,17.051096
Paraguay,2022,0.4459167,34.174095,20.779284,2.371767,17.825974
Paraguay,2023,0.44175744,34.34874,21.212023,2.3235493,17.358368
Paraguay,2024,0.44245335,34.985477,21.42247,2.3360152,16.325613
Peru,1997,0.5325629,40.783424,15.627991,4.01384,25.370703
Peru,1998,0.55117136,43.56736,15.1110735,4.379207,24.042864
Peru,1999,0.5482069,43.609573,15.226458,4.352921,23.730278
Peru,2000,0.49071854,36.766045,17.726715,3.135494,24.224388
Peru,2001,0.5130155,39.136078,16.678738,3.534987,23.77296
Peru,2002,0.53563553,42.064617,15.840509,4.013198,24.15923
Peru,2003,0.53079563,42.199608,16.301092,3.841906,22.758356
Peru,2004,0.49879557,37.949825,17.517988,3.2513213,23.897017
Peru,2005,0.50449,38.507046,17.139898,3.382454,24.049892
Peru,2006,0.50332093,38.161743,17.132948,3.374595,24.252323
Peru,2007,0.5002137,37.79951,17.339712,3.3095763,24.582516
Peru,2008,0.47486374,35.40026,18.61955,2.8565898,23.309452
Peru,2009,0.4700601,35.190018,18.998892,2.7557402,22.27924
Peru,2010,0.4553765,34.215508,19.955168,2.5339205,21.618614
Peru,2011,0.44659743,33.47736,20.447079,2.4306817,21.702805
Peru,2012,0.44440016,33.252766,20.579044,2.3954844,21.510271
Peru,2013,0.43882716,32.685493,20.82578,2.312778,20.948845
Peru,2014,0.43138808,32.140343,21.289211,2.2185318,20.541964
Peru,2015,0.43356055,32.60711,21.360165,2.231542,19.468273
Peru,2016,0.4363897,32.55648,21.036179,2.2710085,20.55962
Peru,2017,0.43292665,32.29932,21.182398,2.2331097,20.039883
Peru,2018,0.4236556,31.602219,21.768444,2.1112013,19.266165
Peru,2019,0.41528118,31.115536,22.283058,2.0205894,18.663359
Peru,2020,0.4373981,32.861526,20.98422,2.280212,19.622082
Peru,2021,0.40121803,30.524498,23.298262,1.8649108,15.850596
Peru,2022,0.4034916,30.71582,23.18569,1.8893588,16.392698
Peru,2023,0.4065784,30.596203,22.903679,1.9200231,17.167433
Peru,2024,0.40125862,30.335766,23.278223,1.8699523,16.958517
Philippines,1985,0.41037434,32.73485,23.141996,1.9784489,14.120001
Philippines,1988,0.4074627,31.967009,23.145655,1.9228268,11.792316
Philippines,1991,0.4382355,34.695038,21.381643,2.2839808,15.76
Philippines,1994,0.42888388,33.59164,21.774765,2.1746879,15.9140005
Philippines,1997,0.45962209,36.26849,20.238247,2.5336258,15.764787
Philippines,2000,0.42799473,34.061237,22.183422,2.1384058,12.195278
Philippines,2003,0.4149466,32.496334,22.679653,2.0031228,13.041737
Philippines,2006,0.4285884,33.155323,21.681002,2.144874,14.177127
Philippines,2009,0.41760337,32.691803,22.501925,2.029243,12.657726
Philippines,2012,0.4222433,32.9389,22.174196,2.078598,13.336433
Philippines,2015,0.40351498,31.45226,23.276598,1.8836462,12.412659
Philippines,2018,0.37811705,29.809921,24.920444,1.6582253,11.184211
Philippines,2021,0.37268466,29.423214,25.311613,1.6107607,11.10827
Philippines,2023,0.35203487,28.263327,26.665741,1.457431,9.409949
Poland,1985,0.25083962,20.810242,32.78869,0.8607205,7.208
Poland,1986,0.27984542,21.445738,30.971905,0.95407695,10.236543
Poland,1987,0.2552513,21.159891,32.522964,0.88267684,7.2509995
Poland,1989,0.26794213,21.764812,31.684618,0.938182,8.81
Poland,1992,0.29298562,22.834345,30.216574,1.0353597,8.485694
Poland,1995,0.345999,26.152807,26.999146,1.362094,13.995775
Poland,1999,0.32256204,24.639212,28.414566,1.2062931,12.249919
Poland,2004,0.38021782,28.213076,24.378494,1.6672081,17.036705
Poland,2005,0.35808384,26.800776,25.706621,1.4811248,15.449966
Poland,2006,0.34667546,26.403984,26.607038,1.3949989,13.974343
Poland,2007,0.34001285,26.350445,27.163935,1.3551211,12.865893
Poland,2008,0.33485633,26.086554,27.486423,1.3228409,12.42138
Poland,2009,0.33355722,25.818752,27.538626,1.309995,12.900848
Poland,2010,0.3321481,25.79191,27.64949,1.3049712,12.386741
Poland,2011,0.33180645,25.532373,27.56122,1.2976428,13.010889
Poland,2012,0.3302016,25.293564,27.62176,1.2836374,13.266988
Poland,2013,0.3313732,25.366226,27.52548,1.29071,13.462104
Poland,2014,0.32824445,25.14739,27.809633,1.2669766,13.289118
Poland,2015,0.3175091,24.232397,28.393885,1.1970067,12.868096
Poland,2016,0.31189167,24.589922,28.98738,1.1705668,9.900176
Poland,2017,0.2968527,23.51142,29.882193,1.0847989,9.328706
Poland,2018,0.302149,24.011194,29.655373,1.117049,9.528853
Poland,2019,0.28760177,23.11706,30.57532,1.0363593,8.769025
Poland,2020,0.284626,22.75721,30.747536,1.0158511,9.177944
Poland,2021,0.28479505,22.801722,30.740213,1.0184202,8.68563
Poland,2022,0.28858185,23.118288,30.523014,1.0389407,8.808727
Poland,2023,0.28466788,22.92916,30.813915,1.0211555,8.772733
Portugal,2003,0.38775006,30.228325,24.519289,1.7351619,13.56505
Portugal,2004,0.38938776,30.864117,24.615446,1.756856,12.7729025
Portugal,2005,0.38480073,30.566961,24.914743,1.7029251,11.49219
Portugal,2006,0.3806078,29.649675,24.84736,1.6616678,11.513324
Portugal,2007,0.36750183,28.849115,25.691107,1.5637954,12.242926
Portugal,2008,0.3663415,28.911642,25.883825,1.5591302,11.867142
Portugal,2009,0.34907416,27.461266,26.695333,1.4323418,12.180977
Portugal,2010,0.35844672,28.279713,26.194191,1.5021881,11.911697
Portugal,2011,0.36344677,28.66541,26.064856,1.5319079,11.681929
Portugal,2012,0.36034793,27.7676,26.103722,1.4955093,13.577127
Portugal,2013,0.36187103,27.503263,25.855387,1.5060669,14.372957
Portugal,2014,0.35562173,27.40308,26.373299,1.4660529,14.245689
Portugal,2015,0.355233,27.332682,26.265778,1.4612803,13.233997
Portugal,2016,0.3519052,27.54851,26.707628,1.4405771,12.492986
Portugal,2017,0.3380384,26.656216,27.48838,1.3459682,11.008519
Portugal,2018,0.33492562,26.604563,27.783438,1.3286563,11.460205
Portugal,2019,0.32762748,25.975796,28.170097,1.2757814,11.151241
Portugal,2020,0.3466863,26.92351,26.946787,1.3956313,12.289948
Portugal,2021,0.34592018,27.510664,27.171108,1.4031172,10.566965
Portugal,2022,0.36252204,28.750282,26.215302,1.5263247,11.693913
Portugal,2023,0.33851567,26.937298,27.649,1.3531387,10.950045
Qatar,2017,0.35128385,25.765532,25.819126,1.4189917,16.46
Romania,1989,0.23307304,19.211834,33.821228,0.7709477,7.582
Romania,1992,0.25461727,20.19241,32.280422,0.8564179,9.325
